蝦					shrimp, prawn	shrimp	Shrimp			"-    -  Shrimp are the only “insects” that I can eat in my spare time: anything else requires way too much willpower.  -  ""Tip: Many different Kanji for shrimp: 蝦,海老, 鰕､蛯. This particular Kanji is likely to be seen as the old name for the Ainu: Ezo 蝦夷, and the land associated with them Ezochi 蝦夷地 (now called Hokkaido). A kanji you are likely to see for Shrimp on menus and such is 海老(えび). Those kanji are also used for Tiger Prawns 車海老(くるまえび) Co."""		10_虫_蝦	2728	1359				CJK-Hanja CJK-RTH CJK-RTK
蝸					snail		snail					10_虫_蝸		2275				CJK-Hanja CJK-RTH
螟					snout moth's larva							10_虫_螟						CJK-Hanja
螳					mantis							10_虫_螳						CJK-Hanja
螺					spiral shell; conch; spiral	screw	spiral shell	spiral shell		"-    -  ""螺　(にし) is a fresh water mollusk with a shell like a screw. When the mollusk has died the shell is used by insects like a house. Thus, insects accumulate in the screw shell.""  -  Insects accumulate if a screw is missing."		10_虫_螺	2730	2296	2419			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
蟄					to hibernate	hibernation				"-    -  ""Rather than die, tenacious insects go down into hibernation.""  -  Many animals go into hibernation over the winter due to lack of food. The most tenacious remain and dig in the icy ground for insects."		10_虫_蟄	2724					CJK-Hanja CJK-RTK
蟠					coil; coiling, curling; occupy							10_虫_蟠						CJK-Hanja
蠟					wax; candle; waxy, glazed		wax					10_虫_蠟		2920				CJK-Hanja CJK-RTH
蠢					wriggle; stupid; silly; fat		foolish	foolish				10_虫_蠢		2530	2599			CJK-Hanja CJK-RSH CJK-RTH
衒					brag; show off, promote oneself							10_行_衒						CJK-Hanja
衙					public office; official residence							10_行_衙						CJK-Hanja
衢					highway; thoroughfare, intersection							10_行_衢						CJK-Hanja
衲					mend, sew, patch; line; quilt							10_衣_衲						CJK-Hanja
衾					coverlet, quilt							10_衣_衾						CJK-Hanja
袂					sleeves							10_衣_袂						CJK-Hanja
袈					Buddhist cassock	stole				"-    -  ""In Japanese RPGs, you are well advised to add a stole to your clothing as a """"freebie"""" way to add defensive points without swapping out some other garment. But since you can't find them in the shops, you have to """"stole"""" that stole from a glamorous NPC who is ostensibly there to aid your quest.""  -  That Buddhist priest stole that stole: it was like he subtracted some clothes from me and added some clothes to him."		10_衣_袈	2738					CJK-Hanja CJK-RTK
袍					long gown, robe, cloak		robe	robe (n.)				10_衣_袍		1715	1747			CJK-Hanja CJK-RSH CJK-RTH
袞					ceremonial dress worn by the emperor							10_衣_袞						CJK-Hanja
袴					pants; trousers; panties	pleated skirt				"-    -  ""You can 誇 boast (#1244) with words, or you can instead show off your expensive cloak and hakama.""  -  I wear a cloak with a pleated skirt so that my girlfriend can easily put her jaws around my big one."		10_衣_袴	2670					CJK-Hanja CJK-RTK
裔					progeny, descendants, posterity							10_衣_裔						CJK-Hanja
裡					inside, interior, within	back [old]	inside			"-    -  ""In the old days, instead of having a micro-computer sewn into the suit of the master spy, a whole computer was carried in the back of his cloak, although it was clearly obvious that he was a spy. """"What's that um.. enormous computer doing in the back your cloak?"""".""  -  ""Prior to donning a hat and cloak to protect his back, the evil cyborg simply kept a cloak to the side to protect his back [old]."""		10_衣_裡	2979	0376				CJK-Hanja CJK-RTH CJK-RTK
裨					aid, benefit, help; supplement							10_衣_裨						CJK-Hanja
褪					strip, undress; fall off; fade							10_衣_褪						CJK-Hanja
襪					socks, stockings		socks					10_衣_襪		1649				CJK-Hanja CJK-RTH
覡					wizard							10_見_覡						CJK-Hanja
覲					have imperial audience							10_見_覲						CJK-Hanja
觝					gore, butt; resist; push							10_角_觝						CJK-Hanja
觴					wine vessel; propose toast; feast							10_角_觴						CJK-Hanja
訃					obituary; give notice of death	obituary				The words of this obituary work like a magic wand, conjuring up the desceased.  -    -  Obituary. As a famous man lay dying, the media were already preparing the words of his obituary until a magician, with a wave of his wand, restored the man back to health.  -  In the Harry Potter world, obituary's are magical. If you wave your wand over them you can hear the person's last words. Creepy!		10_言_訃	363					CJK-Hanja CJK-RTK
訊					inquire; ask; examine; reproach	query	interrogate			"-    -  ""Word, needle, fishhook: The prisoner didn't speak a word in response to our query, so we got out our needles and fishhooks to get things going.""  -  ""I needed to query as to how much ten fishhooks costs so I said to the shopkeeper """"How much for ten fishhooks?""""."""		10_言_訊	2748	1697				CJK-Hanja CJK-RTH CJK-RTK
訌					confusion; internal strife							10_言_訌						CJK-Hanja
訛					swindle, cheat; erroneous, wrong							10_言_訛						CJK-Hanja
訝					express surprise, be surprised	wary	suprised			-    -  doubtful: word, tusk: (During a safari). It may be me, but I am doubtful that the elephant understood any of my words. He's still coming at me, with his tusks ready.  -  You might say elephants are gentle creatures, but I'm still wary of their tusks.		10_言_訝	2753	2783				CJK-Hanja CJK-RTH CJK-RTK
訥					slow of speech; mumble; stammer							10_言_訥						CJK-Hanja
註					explain; annotate; make entry	footnote	annotate			-    -  A study Bible has many footnotes under the words of the Lord.  -  The footnote's words were buried so far below the page that I had to pull out a candlestick in order to read it.		10_言_註	2758	1626				CJK-Hanja CJK-RTH CJK-RTK
詛					curse; swear, pledge							10_言_詛						CJK-Hanja
詭					deceive, cheat, defraud; sly		deceitful					10_言_詭		2390				CJK-Hanja CJK-RTH
誅					execute, kill, put to death; punish							10_言_誅						CJK-Hanja
誣					make false accusation; defame		charge falsely					10_言_誣		2938				CJK-Hanja CJK-RTH
誨					teach, instruct; encourage, urge							10_言_誨						CJK-Hanja
誹					slander, vilify, condemn	slander				"-    -  ""If you slander someone with your words, you could end up in jail - Jeffrey Archer.""  -  SLANDER is WORDS that can UNdo one's good reputation."		10_言_誹	2755					CJK-Hanja CJK-RTK
誼					friendship; appropriate, suitable	familiarity	friendship			"-    -  ""After someone moves into the house next door, and after you give them a best regards gift (something they can fill their shelves with) the words you can now speak are those of familiarity. No more """"始めまして"""" ect.""  -  ""When you tell your buddy, """"Best regards to the wife"""", you don't care about his wife. Unless, you know, you had some """"familiarity"""" with her."""		10_言_誼	2751	2681				CJK-Hanja CJK-RTH CJK-RTK
諂					flatter; truckle; toady							10_言_諂						CJK-Hanja
諛					flatter; truckle							10_言_諛						CJK-Hanja
諡					posthumous name, posthumous title							10_言_諡						CJK-Hanja
諫					remonstrate, admonish							10_言_諫						CJK-Hanja
諱					conceal; shun; regard as taboo							10_言_諱						CJK-Hanja
諷					recite, incant; satirize		to mock					10_言_諷		0484				CJK-Hanja CJK-RTH
諺					proverb, maxim	proverb				"-    -  Proverbs are profound words of wisdom so simply put even a lad can understand their meanings.  -  ""Words, lad: The lad keeping watch at the cliff came running to town and began pouring out words. Leader: """"What? I don't understand a word you're saying. Oh yeah, now I remember... you're the lad who speaks in proverbs.""""."""		10_言_諺	2754					CJK-Hanja CJK-RTK
謐					calm, quiet, still; cautious							10_言_謐						CJK-Hanja
謔					jeer							10_言_謔						CJK-Hanja
謗					slander, libel							10_言_謗						CJK-Hanja
謫					charge, blame; disgrace; demote; punish							10_言_謫						CJK-Hanja
謳					to sing; songs							10_言_謳						CJK-Hanja
譏					ridicule, jeer, mock; inspect		deride					10_言_譏		2354				CJK-Hanja CJK-RTH
譚					surname; to talk		Tam					10_言_譚		3008				CJK-Hanja CJK-RTH
譬					metaphor, simile, example	parable	analogy	analogy		"-    -  A parable is like putting ketchup on words to make them easier to swallow.  -  ""Ketchup, words: Do you know the parable of """"The Ketchup and the Holy Word""""? No? Well, it's about a boy who spilled ketchup on the Holy Word and then got punished by a priest. Lesson: don't use ketchup above the scripture."""		10_言_譬	2759	2488	2558			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
譴					reprimand, scold, abuse		censure					10_言_譴		2676				CJK-Hanja CJK-RTH
讎					enemy, rival, opponent							10_言_讎						CJK-Hanja
讒					slander, defame, misrepresent							10_言_讒						CJK-Hanja
讖					prophecy, hint, omen							10_言_讖						CJK-Hanja
豬					pig, hog		Pig					10_豕_豬		0961				CJK-Hanja CJK-RTH
豹					leopard, panther; surname	panther	leopard	leopard		"-    -  Imagine that in the cartoon series the pink panther is in a dispute with a skunk. Picture the skunk filling a ladle with its stink liquid and then emptying it onto a snoozing pink panther.  -  ""Someone drew a white line down the female black panther's back by pouring white paint from a ladle, and then Pepe mistook the panther for a skunk and started chasing her."""		10_豸_豹	2764	2446	1902			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
豺					wolf; cruel, wicked, mean							10_豸_豺						CJK-Hanja
貂					marten, sable, mink							10_豸_貂						CJK-Hanja
貶					decrease, lower; censure, criticize		devalue					10_貝_貶		2200				CJK-Hanja CJK-RTH
賂					bribe; give present	graft				To those who believe in the inevitability of graft in government, everything has a price - or as this character has it, to each office its outlay of shells.  -    -  It might sound simple to bribe someone, but then you have to graft the guy above him and the guy below him, and soon you´re just giving shells to each and everyone!  -  When I was caught by the police doing some graft (graffiti), I gave each cop some clams and told them to be on their way. 賄賂【わいろ】 bribe.		10_貝_賂	313					CJK-Hanja CJK-RTK
賻					gift of money to help pay for a funeral							10_貝_賻						CJK-Hanja
贅					unnecessary, superfluous							10_貝_贅						CJK-Hanja
贖					buy, redeem; ransom; atone for	expiate	redeem			-    -  To make atonement for taking one shell, the samurai must pay four shells.  -  Atonement for selling bad shells a samurai was froced to do an old sell. That means he has to sell them all to a samurai for only four shells. (old 売＝賣) Atonement (aganau SHOKUzai).		10_貝_贖	2768	1611				CJK-Hanja CJK-RTH CJK-RTK
跆					trample							10_足_跆						CJK-Hanja
跋					go by foot; epilogue, colophon							10_足_跋						CJK-Hanja
跌					stumble, slip, fall down; stamp		slump	slump (v.)				10_足_跌		2258	2326			CJK-Hanja CJK-RSH CJK-RTH
跛					lame							10_足_跛						CJK-Hanja
踵					heel; follow; visit, call on							10_足_踵						CJK-Hanja
蹂					trample under foot, tread on							10_足_蹂						CJK-Hanja
蹄					hoof; horse	hoof	hoof	hoof		"-    -  ""After He lost a leg in combat, our sovereign king got a wooden leg as a replacement. Since He thought it was a little boring, he added a hoof for kicks. (Wow, that was totally unintentional, I like).""  -  Our sovereign is horse-crazy and even had her own wooden leg fitted with a hoof."		10_足_蹄	2770	2254	2323			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
蹈					stamp feet; dance		tread	tread (v.)				10_足_蹈		2927	2964			CJK-Hanja CJK-RSH CJK-RTH
蹉					error, mistake, slip; failure							10_足_蹉						CJK-Hanja
蹶					stumble, fall down; trample							10_足_蹶						CJK-Hanja
躁					tense, excited, irritable		impetuous	impetuous				10_足_躁		2261	2330			CJK-Hanja CJK-RSH CJK-RTH
躇					hesitate, falter, be undecided	dither				"-    -  People with wooden legs are renowned for dithering over whether to decorate them with a drop of paint or not.  -  ""Make the story as you need, but 躊hesitate (#2996) and this kanji 躇dither (#2994) mean the same thing and are used as a unit exclusively..... 躊躇(ちゅうちょ)する= 躊躇う(ためらう)= hesitate, falter, waver. (Heisig RTK2 error: 躊躇 does not mean 'warning') My stupid suggestion for a story: Give flowers to your Peg-Legged love doll. If you diddle (I mean dither) her, maybe she will get a little wet, at least a drop worth."""		10_足_躇	2995					CJK-Hanja CJK-RTK
躊					hesitate, falter; smug, self-satisfied	hesitate				"-    -  I hesitate to have a wooden leg fitted as I'm not sure how it will affect my longevity.  -  ""The man suffering from gangrene hesitated a bit, but knew he'd have to choose the peg leg if he wanted longevity."""		10_足_躊	2997					CJK-Hanja CJK-RTK
躪					trample down, oppress, overrun							10_足_躪						CJK-Hanja
